ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Country,Sport,Event,Medal
103068,Niyati Roy-Shah,F,26,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Table Tennis,Table Tennis Women's Singles,NA
103704,Donald Ross Rutnam,M,21,NA,NA,India-2,IND,1924 Summer,1924,Summer,Paris,France,Tennis,Tennis Men's Doubles,NA
104297,Arati Gupha Saha,F,NA,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Swimming,Swimming Women's 200 metres Breaststroke,NA
104298,Sambhu Saha,M,26,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Water Polo,Water Polo Men's Water Polo,NA
104385,Gopal Singh Saini,M,26,170,57,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Athletics,"Athletics Men's 5,000 metres",NA
104387,Rupa Kumari Saini,F,25,167,NA,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Women's Hockey,NA
104413,Munir Sait,M,28,170,65,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
104584,Muhammad Abdul Salaam,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Football,Football Men's Football,NA
104934,Bhagirath Samai,M,26,170,64,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Shooting,"Shooting Men's Air Rifle, 10 metres",NA
104934,Bhagirath Samai,M,26,170,64,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
105114,Thing Baijan Sanamacha Chanu,F,22,147,53,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Weightlifting,Weightlifting Women's Featherweight,NA
105114,Thing Baijan Sanamacha Chanu,F,26,147,53,India,IND,2004 Summer,2004,Summer,Athina,Greece,Weightlifting,Weightlifting Women's Featherweight,NA
105344,Kamaljit Kaur Sandhu (-Kooner),F,24,168,60,India,IND,1972 Summer,1972,Summer,Munich,Germany,Athletics,Athletics Women's 400 metres,NA
105465,Sumit Sangwan,M,19,NA,NA,India,IND,2012 Summer,2012,Summer,London,England,Boxing,Boxing Men's Light-Heavyweight,NA
105665,Kamalakanta Santra,M,24,157,56,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Weightlifting,Weightlifting Men's Featherweight,NA
105808,Piloo Sarkari,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
105837,Rahi Sarnobat (-Jeevan),F,21,158,66,India,IND,2012 Summer,2012,Summer,London,England,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
105889,Ram Sarup,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
106069,Mohammad Abdus Sattar,M,NA,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Football,Football Men's Football,NA
106081,"Bondata Venkata ""B. V."" Satyanarayan",M,25,170,61,India,IND,1960 Summer,1960,Summer,Roma,Italy,Athletics,Athletics Men's Long Jump,NA
106081,"Bondata Venkata ""B. V."" Satyanarayan",M,29,170,61,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Athletics,Athletics Men's Long Jump,NA
106082,Satyawan,M,23,166,68,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
106328,Majhi Sawaiyan,M,20,165,61,India,IND,2004 Summer,2004,Summer,Athina,Greece,Archery,Archery Men's Individual,NA
106328,Majhi Sawaiyan,M,20,165,61,India,IND,2004 Summer,2004,Summer,Athina,Greece,Archery,Archery Men's Team,NA
106335,Govind Rao Sawant,M,24,171,60,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
107366,Allan Schofield,M,23,169,64,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Men's Hockey,Gold
108075,Gora Chand Seal,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Water Polo,Water Polo Men's Water Polo,NA
108082,Frederick Stephen Seaman,M,22,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Netherlands,Hockey,Hockey Men's Hockey,Gold
108104,Jude Felix Sebastian,M,23,162,62,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
108104,Jude Felix Sebastian,M,27,162,62,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Hockey,Hockey Men's Hockey,NA
108379,Sandeep Sejwal,M,19,181,74,India,IND,2008 Summer,2008,Summer,Beijing,China,Swimming,Swimming Men's 100 metres Breaststroke,NA
108379,Sandeep Sejwal,M,19,181,74,India,IND,2008 Summer,2008,Summer,Beijing,China,Swimming,Swimming Men's 200 metres Breaststroke,NA
108502,Thirumal Valavan Selvaraj,M,29,172,64,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Hockey,Hockey Men's Hockey,NA
108757,"Edward ""Eddie"" Sequeira",M,30,172,54,India,IND,1972 Summer,1972,Summer,Munich,Germany,Athletics,"Athletics Men's 5,000 metres",NA
108962,Tarit Kumar Sett,M,21,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",NA
109114,Akram Shah,M,26,165,60,India,IND,2004 Summer,2004,Summer,Athina,Greece,Judo,Judo Men's Extra-Lightweight,NA
109120,Kedar Nath Shah,M,29,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Water Polo,Water Polo Men's Water Polo,NA
109122,Khamlillal Shah,M,27,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Swimming,Swimming Men's 100 metres Backstroke,NA
109122,Khamlillal Shah,M,31,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Water Polo,Water Polo Men's Water Polo,NA
109122,Khamlillal Shah,M,31,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Swimming,Swimming Men's 100 metres Backstroke,NA
109132,Shabban Shahab-ud-Din,M,26,NA,NA,India,IND,1936 Summer,1936,Summer,Berlin,Germany,Hockey,Hockey Men's Hockey,Gold
109138,Muhammad Shahid,M,20,160,66,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Men's Hockey,Gold
109138,Muhammad Shahid,M,24,160,66,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,NA
109138,Muhammad Shahid,M,28,160,66,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
109216,Vandana Pandurang Shanbagh,F,22,163,50,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Athletics,Athletics Women's 4 x 400 metres Relay,NA
109225,Jata Shankar,M,28,177,73,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Men's 4 x 400 metres Relay,NA
109232,Thulukhanam Shanmugam,M,32,NA,NA,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Football,Football Men's Football,NA
109295,Ankit Sharma,M,24,177,75,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Men's Long Jump,NA
109296,Jaman Lal Sharma,M,24,169,59,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
109297,Nisha Sharma,F,21,165,NA,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Women's Hockey,NA
109299,Sumangala Sharma,F,17,165,53,India,IND,2004 Summer,2004,Summer,Athina,Greece,Archery,Archery Women's Individual,NA
109299,Sumangala Sharma,F,17,165,53,India,IND,2004 Summer,2004,Summer,Athina,Greece,Archery,Archery Women's Team,NA
109300,Vineet Kumar Sharma,M,25,180,74,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,NA
109374,Haricharan Shaw,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
109566,Nirmala Sheoran,F,21,NA,NA,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Women's 400 metres,NA
109566,Nirmala Sheoran,F,21,NA,NA,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Women's 4 x 400 metres Relay,NA
109611,Antarge Sherpa,M,NA,NA,NA,India,IND,1924 Winter,1924,Winter,Chamonix,France,Alpinism,Alpinism Mixed Alpinism,Gold
109613,Lhakpa Sherpa,M,NA,NA,NA,India,IND,1924 Winter,1924,Winter,Chamonix,France,Alpinism,Alpinism Mixed Alpinism,Gold
109614,Narbu Sherpa,M,NA,NA,NA,India,IND,1924 Winter,1924,Winter,Chamonix,France,Alpinism,Alpinism Mixed Alpinism,Gold
109615,Pasang Sherpa,M,NA,NA,NA,India,IND,1924 Winter,1924,Winter,Chamonix,France,Alpinism,Alpinism Mixed Alpinism,Gold
109616,Pembra Sherpa,M,NA,NA,NA,India,IND,1924 Winter,1924,Winter,Chamonix,France,Alpinism,Alpinism Mixed Alpinism,Gold
109617,Sange Sherpa,M,NA,NA,NA,India,IND,1924 Winter,1924,Winter,Chamonix,France,Alpinism,Alpinism Mixed Alpinism,Gold
109618,Temba Sherpa,M,NA,NA,NA,India,IND,1924 Winter,1924,Winter,Chamonix,France,Alpinism,Alpinism Mixed Alpinism,Gold
109690,Sunder Shiam,M,30,170,61,India,IND,1960 Summer,1960,Summer,Roma,Italy,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
109822,Duikar Randhir Shindes,M,NA,NA,NA,India,IND,1920 Summer,1920,Summer,Antwerpen,‎Belgium,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
109890,Suma Shirur (Betaraya Dixit-),F,30,160,56,India,IND,2004 Summer,2004,Summer,Athina,Greece,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
109963,"Javur Jagdishappa ""J. J."" Shobha",F,26,167,60,India,IND,2004 Summer,2004,Summer,Athina,Greece,Athletics,Athletics Women's Heptathlon,NA
109963,"Javur Jagdishappa ""J. J."" Shobha",F,30,167,60,India,IND,2008 Summer,2008,Summer,Beijing,China,Athletics,Athletics Women's Heptathlon,NA
110023,Malav Shroff,M,30,167,66,India,IND,2004 Summer,2004,Summer,Athina,Greece,Sailing,Sailing Mixed Skiff,NA
110113,Radhey Shyam Vijayrania,M,27,195,83,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
110190,Avneet Kaur Sidhu,F,26,165,56,India,IND,2008 Summer,2008,Summer,Beijing,China,Shooting,"Shooting Women's Air Rifle, 10 metres",NA
110190,Avneet Kaur Sidhu,F,26,165,56,India,IND,2008 Summer,2008,Summer,Beijing,China,Shooting,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",NA
110191,Heena Sidhu,F,22,158,51,India,IND,2012 Summer,2012,Summer,London,England,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
110191,Heena Sidhu,F,26,158,51,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
110191,Heena Sidhu,F,26,158,51,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
110401,Jyotirmoyee Sikdar,F,26,159,46,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Athletics,Athletics Women's 4 x 400 metres Relay,NA
110956,Adam Antony Sinclair,M,20,170,65,India,IND,2004 Summer,2004,Summer,Athina,Greece,Hockey,Hockey Men's Hockey,NA
110974,"Pusarla Venkata ""P. V."" Sindhu",F,21,179,65,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Badminton,Badminton Women's Singles,Silver
110996,Ajay Raj Singh,M,22,177,64,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Men's 4 x 100 metres Relay,NA
110997,Ajit Singh,M,23,185,73,India,IND,1960 Summer,1960,Summer,Roma,Italy,Athletics,Athletics Men's 20 kilometres Walk,NA
110997,Ajit Singh,M,23,185,73,India,IND,1960 Summer,1960,Summer,Roma,Italy,Athletics,Athletics Men's 50 kilometres Walk,NA
110998,Ajit Singh Balla,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Athletics,Athletics Men's High Jump,NA
110999,Ajit Singh,M,24,172,60,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Hockey,Hockey Men's Hockey,NA
111000,Ajitpal Singh Kular,M,21,178,70,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111000,Ajitpal Singh Kular,M,25,178,70,India,IND,1972 Summer,1972,Summer,Munich,Germany,Hockey,Hockey Men's Hockey,Bronze
111000,Ajitpal Singh Kular,M,29,178,70,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Hockey,Hockey Men's Hockey,NA
111001,Ajmer Singh,M,24,185,73,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Athletics,Athletics Men's 4 x 400 metres Relay,NA
111002,Ajmer Singh Chopra,M,26,196,81,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
111003,Akashdeep Singh,M,21,178,70,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Hockey,Hockey Men's Hockey,NA
111006,Annu Raj Singh,F,28,164,53,India,IND,2012 Summer,2012,Summer,London,England,Shooting,"Shooting Women's Air Pistol, 10 metres",NA
111006,Annu Raj Singh,F,28,164,53,India,IND,2012 Summer,2012,Summer,London,England,Shooting,"Shooting Women's Sporting Pistol, 25 metres",NA
111007,Avtar Singh,M,24,180,90,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Judo,Judo Men's Middleweight,NA
111008,Bahadur Singh Chauhan,M,34,179,105,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Athletics,Athletics Men's Shot Put,NA
111009,Bahadur Singh Sagoo,M,27,191,123,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Athletics,Athletics Men's Shot Put,NA
111009,Bahadur Singh Sagoo,M,31,191,123,India,IND,2004 Summer,2004,Summer,Athina,Greece,Athletics,Athletics Men's Shot Put,NA
111010,Bakshish Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
111011,Bakshish Sandhu Singh,M,27,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
111012,Balbir Singh,M,26,168,65,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111013,Balbir Singh,M,23,178,73,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111014,Balbir Singh,M,23,173,70,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111015,Baldev Singh,M,24,182,71,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Hockey,Hockey Men's Hockey,NA
111016,Baldev Singh,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Athletics,Athletics Men's Long Jump,NA
111016,Baldev Singh,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Athletics,Athletics Men's Decathlon,NA
111017,Baldev Singh,M,29,176,72,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
111018,Baljinder Singh,M,25,NA,NA,India,IND,2012 Summer,2012,Summer,London,England,Athletics,Athletics Men's 20 kilometres Walk,NA
111019,Balkrishan Singh Grewal,M,23,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
111020,Balwinder Singh,M,22,175,64,India,IND,1988 Summer,1988,Summer,Seoul,South Korea,Hockey,Hockey Men's Hockey,NA
111021,Banta Singh,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Wrestling,"Wrestling Men's Lightweight, Freestyle",NA
111022,Bhim Singh II,M,66,168,74,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Shooting,Shooting Mixed Skeet,NA
111023,Bhim Singh,M,23,184,71,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Athletics,Athletics Men's High Jump,NA
111024,Bishambar Singh,M,24,156,57,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",NA
111024,Bishambar Singh,M,24,156,57,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA
111024,Bishambar Singh,M,28,156,57,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Wrestling,"Wrestling Men's Bantamweight, Freestyle",NA
111026,Chain Singh,M,27,172,68,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",NA
111026,Chain Singh,M,27,172,68,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",NA
111027,Chand Singh,M,27,175,73,India,IND,1976 Summer,1976,Summer,Montreal,Canada,Hockey,Hockey Men's Hockey,NA
111028,Charanjit Singh,M,29,175,58,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
111028,Charanjit Singh,M,33,175,58,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
111029,C. B. Chavan Singh,M,NA,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Netherlands,Athletics,"Athletics Men's 10,000 metres",NA
111030,Chhota Singh,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Athletics,Athletics Men's Marathon,NA
111031,Dalip Singh Grewal,M,25,NA,NA,India,IND,1924 Summer,1924,Summer,Paris,France,Athletics,Athletics Men's Long Jump,NA
111031,Dalip Singh Grewal,M,29,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Netherlands,Athletics,Athletics Men's Long Jump,NA
111032,Darshan Singh Kular,M,26,170,72,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
111033,Darya Singh,M,32,170,61,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
111033,Darya Singh,M,32,170,61,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",NA
111035,Devi Singh,M,32,175,68,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Shooting,Shooting Men's Trap,NA
111036,Devi Singh,M,NA,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Wrestling,"Wrestling Men's Welterweight, Freestyle",NA
111037,Devinder Singh,M,27,175,73,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Men's Hockey,Gold
111039,Dharam Singh,M,26,170,65,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
111040,Dharamvir Singh,M,21,NA,NA,India,IND,2012 Summer,2012,Summer,London,England,Hockey,Hockey Men's Hockey,NA
111041,Didar Singh,M,28,NA,NA,India,IND,1992 Summer,1992,Summer,Barcelona,Spain,Hockey,Hockey Men's Hockey,NA
111042,"Grahanandan Nandy ""G. Nandy"" Singh",M,22,NA,79,India,IND,1948 Summer,1948,Summer,London,England,Hockey,Hockey Men's Hockey,Gold
111042,"Grahanandan Nandy ""G. Nandy"" Singh",M,26,NA,79,India,IND,1952 Summer,1952,Summer,Helsinki,Finland,Hockey,Hockey Men's Hockey,Gold
111043,Gagan Ajit Singh,M,19,177,80,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Hockey,Hockey Men's Hockey,NA
111043,Gagan Ajit Singh,M,23,177,80,India,IND,2004 Summer,2004,Summer,Athina,Greece,Hockey,Hockey Men's Hockey,NA
111046,Gian Sehrawat Singh,M,25,168,62,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Wrestling,"Wrestling Men's Featherweight, Freestyle",NA
111047,"Joginder ""Gindi"" Singh",M,20,171,65,India,IND,1960 Summer,1960,Summer,Roma,Italy,Hockey,Hockey Men's Hockey,Silver
111047,"Joginder ""Gindi"" Singh",M,24,171,65,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
111048,"Inder ""Gogi"" Singh",M,24,173,68,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111049,Gurbachan Singh,M,NA,NA,NA,India,IND,1928 Summer,1928,Summer,Amsterdam,Netherlands,Athletics,"Athletics Men's 5,000 metres",NA
111050,Gurbaj Singh,M,23,NA,NA,India,IND,2012 Summer,2012,Summer,London,England,Hockey,Hockey Men's Hockey,NA
111051,Gurbinder Singh,M,23,170,63,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",NA
111052,Gurbux Singh,M,29,178,65,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
111052,Gurbux Singh,M,33,178,65,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111053,Gurcharan Singh,M,19,191,81,India,IND,1996 Summer,1996,Summer,Atlanta,United States of America,Boxing,Boxing Men's Light-Heavyweight,NA
111053,Gurcharan Singh,M,23,191,81,India,IND,2000 Summer,2000,Summer,Sydney,Australia,Boxing,Boxing Men's Light-Heavyweight,NA
111054,Gurdev Singh Kular,M,23,NA,NA,India,IND,1956 Summer,1956,Summer,Melbourne,Australia,Hockey,Hockey Men's Hockey,Gold
111055,Gurmail Singh,M,20,170,62,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Hockey,Hockey Men's Hockey,Gold
111056,Gurmeet Singh,M,27,172,60,India,IND,2012 Summer,2012,Summer,London,England,Athletics,Athletics Men's 20 kilometres Walk,NA
111056,Gurmeet Singh,M,31,172,60,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Athletics,Athletics Men's 20 kilometres Walk,NA
111057,Gurmit Singh Kullar,M,NA,170,NA,India,IND,1932 Summer,1932,Summer,Los Angeles,United States of America,Hockey,Hockey Men's Hockey,Gold
111058,S. Gurnam Singh,M,NA,NA,NA,India,IND,1948 Summer,1948,Summer,London,England,Athletics,Athletics Men's High Jump,NA
111059,Gurpreet Singh,M,28,176,81,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Men's Air Pistol, 10 metres",NA
111059,Gurpreet Singh,M,28,176,81,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Brazil,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",NA
111060,Gurtej Singh,M,24,181,92,India,IND,1984 Summer,1984,Summer,Los Angeles,United States of America,Athletics,Athletics Men's Javelin Throw,NA
111061,Hanuman Singh Rathore,M,30,176,68,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
111062,Harbhajan Singh,M,30,196,74,India,IND,1980 Summer,1980,Summer,Moskva,Russia,Basketball,Basketball Men's Basketball,NA
111063,Harbinder Singh Chimni,M,21,174,60,India,IND,1964 Summer,1964,Summer,Tokyo,Japan,Hockey,Hockey Men's Hockey,Gold
111063,Harbinder Singh Chimni,M,25,174,60,India,IND,1968 Summer,1968,Summer,Mexico City,Mexico,Hockey,Hockey Men's Hockey,Bronze
111063,Harbinder Singh Chimni,M,29,174,60,India,IND,1972 Summer,1972,Summer,Munich,Germany,Hockey,Hockey Men's Hockey,Bronze
