,R_fighter,B_fighter,date,location,Weight Class,Championship Bout,Format,Winner,last_round,win_by,R_KD,R_SIG_STR,R_SIG_STR_ATT,R_SIG_STR_pct,R_TOTAL_STR,R_TOTAL_STR_ATT,R_TOTAL_STR_pct,R_TD,R_TD_ATT,R_TD_pct,R_SUB_ATT,R_PASS,R_REV,R_HEAD,R_HEAD_ATT,R_HEAD_pct,R_BODY,R_BODY_ATT,R_BODY_pct,R_LEG,R_LEG_ATT,R_LEG_pct,R_CLINCH,R_CLINCH_ATT,R_CLINCH_pct,R_GROUND,R_GROUND_ATT,R_GROUND_pct,R_DIST,R_DIST_ATT,R_DIST_pct,B_KD,B_SIG_STR,B_SIG_STR_ATT,B_SIG_STR_pct,B_TOTAL_STR,B_TOTAL_STR_ATT,B_TOTAL_STR_pct,B_TD,B_TD_ATT,B_TD_pct,B_SUB_ATT,B_PASS,B_REV,B_HEAD,B_HEAD_ATT,B_HEAD_pct,B_BODY,B_BODY_ATT,B_BODY_pct,B_LEG,B_LEG_ATT,B_LEG_pct,B_CLINCH,B_CLINCH_ATT,B_CLINCH_pct,B_GROUND,B_GROUND_ATT,B_GROUND_pct,B_DIST,B_DIST_ATT,B_DIST_pct
4255,Nate Quarry,Kalib Starnes,4/19/2008,"Montreal, Quebec, Canada",Middleweight,NO,3 Rnd (5-5-5),Nate Quarry,3,Decision - Unanimous,0,84,164,0.51,84,164,0.5121951219512195,0,0,0.0,0,0,0,31,106,0.29245283018867924,16,18,0.8888888888888888,37,40,0.925,15,25,0.6,0,0,0.0,69,139,0.49640287769784175,0,12,53,0.22,12,53,0.22641509433962265,1,3,0.33,0,0,0,7,45,0.15555555555555556,4,6,0.6666666666666666,1,2,0.5,4,4,1.0,0,1,0.0,8,48,0.16666666666666666
4256,Michael Bisping,Charles McCarthy,4/19/2008,"Montreal, Quebec, Canada",Middleweight,NO,3 Rnd (5-5-5),Michael Bisping,1,KO/TKO,1,39,90,0.43,49,103,0.47572815533980584,0,0,0.0,0,0,0,19,65,0.2923076923076923,20,25,0.8,0,0,0.0,25,43,0.5813953488372093,2,3,0.6666666666666666,12,44,0.2727272727272727,0,1,12,0.08,2,13,0.15384615384615385,1,1,1.0,1,1,0,0,11,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0,1,12,0.08333333333333333
4257,Mac Danzig,Mark Bocek,4/19/2008,"Montreal, Quebec, Canada",Lightweight,NO,3 Rnd (5-5-5),Mac Danzig,3,Submission,1,46,88,0.52,148,190,0.7789473684210526,1,1,1.0,2,5,0,42,83,0.5060240963855421,1,2,0.5,3,3,1.0,3,3,1.0,22,36,0.6111111111111112,21,49,0.42857142857142855,0,22,77,0.28,27,82,0.32926829268292684,3,9,0.33,0,1,0,15,69,0.21739130434782608,7,8,0.875,0,0,0.0,4,4,1.0,10,24,0.4166666666666667,8,49,0.16326530612244897
4258,Jason MacDonald,Joe Doerksen,4/19/2008,"Montreal, Quebec, Canada",Middleweight,NO,3 Rnd (5-5-5),Jason MacDonald,2,KO/TKO,0,13,17,0.76,25,29,0.8620689655172413,1,2,0.5,2,1,1,9,13,0.6923076923076923,3,3,1.0,1,1,1.0,1,1,1.0,12,12,1.0,0,4,0.0,0,4,6,0.66,11,13,0.8461538461538461,1,1,1.0,3,2,0,1,3,0.3333333333333333,1,1,1.0,2,2,1.0,0,0,0.0,2,2,1.0,2,4,0.5
4259,Jason Day,Alan Belcher,4/19/2008,"Montreal, Quebec, Canada",Middleweight,NO,3 Rnd (5-5-5),Jason Day,1,KO/TKO,0,29,43,0.67,67,82,0.8170731707317073,0,0,0.0,0,0,0,24,38,0.631578947368421,4,4,1.0,1,1,1.0,17,22,0.7727272727272727,0,0,0.0,12,21,0.5714285714285714,0,3,8,0.37,6,11,0.5454545454545454,1,1,1.0,0,1,0,1,5,0.2,2,3,0.6666666666666666,0,0,0.0,0,0,0.0,1,3,0.3333333333333333,2,5,0.4
4260,Demian Maia,Ed Herman,4/19/2008,"Montreal, Quebec, Canada",Middleweight,NO,3 Rnd (5-5-5),Demian Maia,2,Submission,0,15,21,0.71,35,46,0.7608695652173914,1,8,0.12,3,3,2,12,17,0.7058823529411765,2,3,0.6666666666666666,1,1,1.0,0,1,0.0,12,17,0.7058823529411765,3,3,1.0,0,15,32,0.46,44,62,0.7096774193548387,1,1,1.0,0,0,1,11,27,0.4074074074074074,3,3,1.0,1,2,0.5,4,4,1.0,11,26,0.4230769230769231,0,2,0.0
4261,Rich Clementi,Sam Stout,4/19/2008,"Montreal, Quebec, Canada",Lightweight,NO,3 Rnd (5-5-5),Rich Clementi,3,Decision - Split,0,40,102,0.39,69,132,0.5227272727272727,3,9,0.33,3,6,0,29,91,0.31868131868131866,2,2,1.0,9,9,1.0,3,3,1.0,3,4,0.75,34,95,0.35789473684210527,0,48,176,0.27,53,181,0.292817679558011,0,1,0.0,0,0,0,24,146,0.1643835616438356,9,13,0.6923076923076923,15,17,0.8823529411764706,2,3,0.6666666666666666,0,0,0.0,46,173,0.2658959537572254
4262,Cain Velasquez,Brad Morris,4/19/2008,"Montreal, Quebec, Canada",Heavyweight,NO,3 Rnd (5-5-5),Cain Velasquez,1,KO/TKO,3,36,55,0.65,62,83,0.7469879518072289,0,0,0.0,0,3,0,33,52,0.6346153846153846,3,3,1.0,0,0,0.0,5,5,1.0,26,40,0.65,5,10,0.5,0,1,4,0.25,1,4,0.25,0,1,0.0,0,0,0,1,4,0.25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,1,4,0.25
4263,Jonathan Goulet,Kuniyoshi Hironaka,4/19/2008,"Montreal, Quebec, Canada",Welterweight,NO,3 Rnd (5-5-5),Jonathan Goulet,2,KO/TKO,2,31,78,0.39,34,81,0.41975308641975306,0,0,0.0,0,0,0,18,64,0.28125,5,5,1.0,8,9,0.8888888888888888,9,20,0.45,0,0,0.0,22,58,0.3793103448275862,1,21,50,0.42,23,52,0.4423076923076923,1,5,0.2,0,2,0,19,48,0.3958333333333333,0,0,0.0,2,2,1.0,0,0,0.0,12,24,0.5,9,26,0.34615384615384615
4264,Kenny Florian,Joe Lauzon,4/2/2008,"Broomfield, Colorado, USA",Lightweight,NO,3 Rnd (5-5-5),Kenny Florian,2,KO/TKO,0,35,74,0.47,115,165,0.696969696969697,2,4,0.5,0,3,0,26,65,0.4,7,7,1.0,2,2,1.0,0,0,0.0,29,62,0.46774193548387094,6,12,0.5,0,5,12,0.41,9,16,0.5625,2,3,0.66,2,1,0,5,11,0.45454545454545453,0,0,0.0,0,1,0.0,0,0,0.0,2,4,0.5,3,8,0.375
4265,Gray Maynard,Frankie Edgar,4/2/2008,"Broomfield, Colorado, USA",Lightweight,NO,3 Rnd (5-5-5),Gray Maynard,3,Decision - Unanimous,0,19,65,0.29,27,74,0.36486486486486486,9,10,0.9,0,3,0,15,58,0.25862068965517243,4,7,0.5714285714285714,0,0,0.0,4,6,0.6666666666666666,3,5,0.6,12,54,0.2222222222222222,0,26,75,0.34,31,80,0.3875,1,5,0.2,0,1,0,20,69,0.2898550724637681,3,3,1.0,3,3,1.0,8,12,0.6666666666666666,0,0,0.0,18,63,0.2857142857142857
4266,Thiago Alves,Karo Parisyan,4/2/2008,"Broomfield, Colorado, USA",Welterweight,NO,3 Rnd (5-5-5),Thiago Alves,2,KO/TKO,1,17,48,0.35,17,48,0.3541666666666667,0,0,0.0,0,0,0,12,43,0.27906976744186046,2,2,1.0,3,3,1.0,2,2,1.0,3,3,1.0,12,43,0.27906976744186046,0,10,45,0.22,21,56,0.375,1,4,0.25,0,1,0,7,42,0.16666666666666666,2,2,1.0,1,1,1.0,1,4,0.25,2,4,0.5,7,37,0.1891891891891892
4267,Matt Hamill,Tim Boetsch,4/2/2008,"Broomfield, Colorado, USA",Light Heavyweight,NO,3 Rnd (5-5-5),Matt Hamill,2,KO/TKO,0,31,71,0.43,53,96,0.5520833333333334,1,1,1.0,0,1,0,30,70,0.42857142857142855,0,0,0.0,1,1,1.0,0,5,0.0,13,19,0.6842105263157895,18,47,0.3829787234042553,0,18,58,0.31,23,63,0.36507936507936506,0,1,0.0,0,0,0,9,48,0.1875,5,6,0.8333333333333334,4,4,1.0,7,16,0.4375,0,1,0.0,11,41,0.2682926829268293
4268,Nate Diaz,Kurt Pellegrino,4/2/2008,"Broomfield, Colorado, USA",Lightweight,NO,3 Rnd (5-5-5),Nate Diaz,2,Submission,0,6,17,0.35,28,41,0.6829268292682927,1,1,1.0,1,0,0,0,10,0.0,2,2,1.0,4,5,0.8,5,6,0.8333333333333334,1,1,1.0,0,10,0.0,0,20,34,0.58,35,50,0.7,3,3,1.0,0,5,1,19,33,0.5757575757575758,1,1,1.0,0,0,0.0,0,1,0.0,20,29,0.6896551724137931,0,4,0.0
4269,James Irvin,Houston Alexander,4/2/2008,"Broomfield, Colorado, USA",Light Heavyweight,NO,3 Rnd (5-5-5),James Irvin,1,KO/TKO,1,3,4,0.75,3,4,0.75,0,0,0.0,0,0,0,3,4,0.75,0,0,0.0,0,0,0.0,0,0,0.0,2,3,0.6666666666666666,1,1,1.0,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0
4270,Josh Neer,Din Thomas,4/2/2008,"Broomfield, Colorado, USA",Lightweight,NO,3 Rnd (5-5-5),Josh Neer,3,Decision - Unanimous,0,80,164,0.48,124,210,0.5904761904761905,3,4,0.75,0,0,0,60,139,0.4316546762589928,6,8,0.75,14,17,0.8235294117647058,12,24,0.5,42,64,0.65625,26,76,0.34210526315789475,0,20,84,0.23,42,111,0.3783783783783784,2,5,0.4,0,1,0,17,81,0.20987654320987653,2,2,1.0,1,1,1.0,7,11,0.6363636363636364,0,0,0.0,13,73,0.1780821917808219
4271,Marcus Aurelio,Ryan Roberts,4/2/2008,"Broomfield, Colorado, USA",Lightweight,NO,3 Rnd (5-5-5),Marcus Aurelio,1,Submission,1,6,11,0.54,6,11,0.5454545454545454,0,0,0.0,1,0,0,6,11,0.5454545454545454,0,0,0.0,0,0,0.0,0,0,0.0,5,6,0.8333333333333334,1,5,0.2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,0.0
4272,Manvel Gamburyan,Jeff Cox,4/2/2008,"Broomfield, Colorado, USA",Lightweight,NO,3 Rnd (5-5-5),Manvel Gamburyan,1,Submission,0,3,4,0.75,5,6,0.8333333333333334,1,5,0.2,1,0,0,0,1,0.0,3,3,1.0,0,0,0.0,2,2,1.0,0,0,0.0,1,2,0.5,0,2,4,0.5,3,5,0.6,0,1,0.0,0,0,0,0,2,0.0,0,0,0.0,2,2,1.0,2,2,1.0,0,0,0.0,0,2,0.0
4273,Clay Guida,Samy Schiavo,4/2/2008,"Broomfield, Colorado, USA",Lightweight,NO,3 Rnd (5-5-5),Clay Guida,1,KO/TKO,0,11,26,0.42,24,39,0.6153846153846154,1,1,1.0,0,2,0,10,24,0.4166666666666667,1,2,0.5,0,0,0.0,0,0,0.0,9,15,0.6,2,11,0.18181818181818182,0,4,22,0.18,4,22,0.18181818181818182,0,0,0.0,0,0,0,4,21,0.19047619047619047,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,4,22,0.18181818181818182
4274,George Sotiropoulos,Roman Mitichyan,4/2/2008,"Broomfield, Colorado, USA",Welterweight,NO,3 Rnd (5-5-5),George Sotiropoulos,2,KO/TKO,0,21,35,0.6,77,96,0.8020833333333334,3,4,0.75,3,5,1,20,33,0.6060606060606061,1,2,0.5,0,0,0.0,1,2,0.5,17,21,0.8095238095238095,3,12,0.25,0,2,12,0.16,7,17,0.4117647058823529,0,0,0.0,0,0,1,0,8,0.0,0,1,0.0,2,3,0.6666666666666666,0,1,0.0,0,1,0.0,2,10,0.2
4275,Anthony Johnson,Tommy Speer,4/2/2008,"Broomfield, Colorado, USA",Welterweight,NO,3 Rnd (5-5-5),Anthony Johnson,1,KO/TKO,1,15,25,0.6,15,25,0.6,0,0,0.0,0,0,0,14,24,0.5833333333333334,0,0,0.0,1,1,1.0,4,4,1.0,2,2,1.0,9,19,0.47368421052631576,0,0,7,0.0,0,7,0.0,0,2,0.0,0,0,0,0,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,7,0.0
4276,Anderson Silva,Dan Henderson,3/1/2008,"Columbus, Ohio, USA",Middleweight,YES,5 Rnd (5-5-5-5-5),Anderson Silva,2,Submission,0,47,59,0.79,74,88,0.8409090909090909,0,0,0.0,1,2,0,28,40,0.7,16,16,1.0,3,3,1.0,5,6,0.8333333333333334,28,31,0.9032258064516129,14,22,0.6363636363636364,0,20,40,0.5,52,75,0.6933333333333334,1,3,0.33,0,2,0,11,30,0.36666666666666664,1,1,1.0,8,9,0.8888888888888888,7,11,0.6363636363636364,7,12,0.5833333333333334,6,17,0.35294117647058826
4277,Heath Herring,Cheick Kongo,3/1/2008,"Columbus, Ohio, USA",Heavyweight,NO,3 Rnd (5-5-5),Heath Herring,3,Decision - Split,1,57,80,0.71,100,125,0.8,3,4,0.75,0,3,2,9,22,0.4090909090909091,46,56,0.8214285714285714,2,2,1.0,2,4,0.5,52,64,0.8125,3,12,0.25,0,45,60,0.75,93,110,0.8454545454545455,5,5,1.0,0,5,1,17,30,0.5666666666666667,16,17,0.9411764705882353,12,13,0.9230769230769231,11,11,1.0,30,42,0.7142857142857143,4,7,0.5714285714285714
4278,Chris Leben,Alessio Sakara,3/1/2008,"Columbus, Ohio, USA",Middleweight,NO,3 Rnd (5-5-5),Chris Leben,1,KO/TKO,1,24,50,0.48,25,52,0.4807692307692308,0,1,0.0,0,0,0,15,35,0.42857142857142855,4,6,0.6666666666666666,5,9,0.5555555555555556,7,12,0.5833333333333334,4,5,0.8,13,33,0.3939393939393939,0,13,33,0.39,15,36,0.4166666666666667,0,0,0.0,0,0,0,12,31,0.3870967741935484,1,2,0.5,0,0,0.0,7,19,0.3684210526315789,0,0,0.0,6,14,0.42857142857142855
4279,Yushin Okami,Evan Tanner,3/1/2008,"Columbus, Ohio, USA",Middleweight,NO,3 Rnd (5-5-5),Yushin Okami,2,KO/TKO,2,26,58,0.44,31,63,0.49206349206349204,0,0,0.0,0,0,0,14,45,0.3111111111111111,8,9,0.8888888888888888,4,4,1.0,11,11,1.0,0,0,0.0,15,47,0.3191489361702128,0,19,44,0.43,25,50,0.5,1,3,0.33,0,0,0,6,26,0.23076923076923078,2,6,0.3333333333333333,11,12,0.9166666666666666,7,8,0.875,0,0,0.0,12,36,0.3333333333333333
4280,Jon Fitch,Chris Wilson,3/1/2008,"Columbus, Ohio, USA",Welterweight,NO,3 Rnd (5-5-5),Jon Fitch,3,Decision - Unanimous,0,40,76,0.52,131,169,0.7751479289940828,4,9,0.44,0,4,0,19,46,0.41304347826086957,8,9,0.8888888888888888,13,21,0.6190476190476191,1,4,0.25,18,22,0.8181818181818182,21,50,0.42,0,22,52,0.42,32,62,0.5161290322580645,0,0,0.0,1,0,0,10,34,0.29411764705882354,9,14,0.6428571428571429,3,4,0.75,6,8,0.75,0,0,0.0,16,44,0.36363636363636365
4281,Andrei Arlovski,Jake O'Brien,3/1/2008,"Columbus, Ohio, USA",Heavyweight,NO,3 Rnd (5-5-5),Andrei Arlovski,2,KO/TKO,0,14,35,0.4,55,86,0.6395348837209303,1,1,1.0,0,1,0,8,27,0.2962962962962963,1,3,0.3333333333333333,5,5,1.0,0,1,0.0,7,13,0.5384615384615384,7,21,0.3333333333333333,0,4,12,0.33,37,52,0.7115384615384616,2,14,0.14,0,0,0,3,11,0.2727272727272727,1,1,1.0,0,0,0.0,1,2,0.5,2,2,1.0,1,8,0.125
4282,Luigi Fioravanti,Luke Cummo,3/1/2008,"Columbus, Ohio, USA",Welterweight,NO,3 Rnd (5-5-5),Luigi Fioravanti,3,Decision - Unanimous,0,32,75,0.42,129,197,0.6548223350253807,1,16,0.81,0,6,0,26,66,0.3939393939393939,2,4,0.5,4,5,0.8,4,7,0.5714285714285714,26,58,0.4482758620689655,2,10,0.2,0,16,39,0.41,82,109,0.7522935779816514,0,1,0.0,0,0,0,9,29,0.3103448275862069,7,9,0.7777777777777778,0,1,0.0,7,12,0.5833333333333334,3,5,0.6,6,22,0.2727272727272727
4283,Josh Koscheck,Dustin Hazelett,3/1/2008,"Columbus, Ohio, USA",Welterweight,NO,3 Rnd (5-5-5),Josh Koscheck,2,KO/TKO,1,24,59,0.4,25,60,0.4166666666666667,1,1,1.0,0,0,0,14,47,0.2978723404255319,5,7,0.7142857142857143,5,5,1.0,2,5,0.4,2,4,0.5,20,50,0.4,0,20,59,0.33,24,63,0.38095238095238093,0,0,0.0,2,0,0,12,50,0.24,5,6,0.8333333333333334,3,3,1.0,3,4,0.75,1,1,1.0,16,54,0.2962962962962963
4284,Diego Sanchez,David Bielkheden,3/1/2008,"Columbus, Ohio, USA",Welterweight,NO,3 Rnd (5-5-5),Diego Sanchez,1,KO/TKO,0,24,50,0.48,49,75,0.6533333333333333,1,1,1.0,0,3,0,21,47,0.44680851063829785,3,3,1.0,0,0,0.0,0,0,0.0,24,49,0.4897959183673469,0,1,0.0,0,1,1,1.0,11,11,1.0,0,0,0.0,0,0,0,0,0,0.0,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0.0,0,0,0.0
4285,Jorge Gurgel,John Halverson,3/1/2008,"Columbus, Ohio, USA",Lightweight,NO,3 Rnd (5-5-5),Jorge Gurgel,3,Decision - Unanimous,0,68,137,0.49,118,192,0.6145833333333334,1,5,0.2,0,1,0,43,111,0.38738738738738737,2,2,1.0,23,24,0.9583333333333334,9,11,0.8181818181818182,33,63,0.5238095238095238,26,63,0.4126984126984127,0,44,102,0.43,118,180,0.6555555555555556,0,0,0.0,2,0,0,29,86,0.3372093023255814,11,11,1.0,4,5,0.8,13,17,0.7647058823529411,3,8,0.375,28,77,0.36363636363636365
4286,Minotauro Nogueira,Tim Sylvia,2/2/2008,"Las Vegas, Nevada, USA",Heavyweight,YES,5 Rnd (5-5-5-5-5),Minotauro Nogueira,3,Submission,0,28,70,0.4,40,85,0.47058823529411764,2,11,0.18,1,1,1,22,63,0.3492063492063492,2,3,0.6666666666666666,4,4,1.0,1,2,0.5,0,0,0.0,27,68,0.39705882352941174,1,53,131,0.4,87,167,0.5209580838323353,0,0,0.0,0,2,0,51,129,0.3953488372093023,2,2,1.0,0,0,0.0,2,5,0.4,9,14,0.6428571428571429,42,112,0.375
4287,Frank Mir,Brock Lesnar,2/2/2008,"Las Vegas, Nevada, USA",Heavyweight,NO,3 Rnd (5-5-5),Frank Mir,1,Submission,0,2,3,0.66,2,3,0.6666666666666666,0,0,0.0,3,0,0,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,2,3,0.6666666666666666,0,16,24,0.66,32,40,0.8,1,1,1.0,0,2,0,16,24,0.6666666666666666,0,0,0.0,0,0,0.0,0,0,0.0,15,23,0.6521739130434783,1,1,1.0
4288,Nate Marquardt,Jeremy Horn,2/2/2008,"Las Vegas, Nevada, USA",Middleweight,NO,3 Rnd (5-5-5),Nate Marquardt,2,Submission,1,22,30,0.73,28,37,0.7567567567567568,2,2,1.0,1,1,0,16,24,0.6666666666666666,3,3,1.0,3,3,1.0,9,9,1.0,10,17,0.5882352941176471,3,4,0.75,0,5,11,0.45,12,19,0.631578947368421,1,3,0.33,1,1,1,4,9,0.4444444444444444,1,1,1.0,0,1,0.0,1,2,0.5,3,5,0.6,1,4,0.25
4289,Ricardo Almeida,Rob Yundt,2/2/2008,"Las Vegas, Nevada, USA",Middleweight,NO,3 Rnd (5-5-5),Ricardo Almeida,1,Submission,0,4,6,0.66,4,6,0.6666666666666666,1,1,1.0,1,0,0,2,4,0.5,2,2,1.0,0,0,0.0,0,0,0.0,1,1,1.0,3,5,0.6,0,2,11,0.18,10,19,0.5263157894736842,0,0,0.0,0,0,0,2,11,0.18181818181818182,0,0,0.0,0,0,0.0,0,0,0.0,1,1,1.0,1,10,0.1
4290,Tyson Griffin,Gleison Tibau,2/2/2008,"Las Vegas, Nevada, USA",Lightweight,NO,3 Rnd (5-5-5),Tyson Griffin,3,Decision - Unanimous,0,60,119,0.5,82,142,0.5774647887323944,0,2,0.0,0,0,0,26,78,0.3333333333333333,21,24,0.875,13,17,0.7647058823529411,9,9,1.0,0,0,0.0,51,110,0.4636363636363636,0,23,93,0.24,47,117,0.4017094017094017,6,8,0.75,0,3,0,19,88,0.2159090909090909,4,5,0.8,0,0,0.0,3,3,1.0,6,6,1.0,14,84,0.16666666666666666
4291,Chris Lytle,Kyle Bradley,2/2/2008,"Las Vegas, Nevada, USA",Welterweight,NO,3 Rnd (5-5-5),Chris Lytle,1,KO/TKO,1,12,17,0.7,18,23,0.782608695652174,0,0,0.0,0,0,0,11,16,0.6875,0,0,0.0,1,1,1.0,3,3,1.0,3,4,0.75,6,10,0.6,0,0,3,0.0,1,4,0.25,0,1,0.0,0,0,0,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,0.0
4292,Tim Boetsch,David Heath,2/2/2008,"Las Vegas, Nevada, USA",Light Heavyweight,NO,3 Rnd (5-5-5),Tim Boetsch,1,KO/TKO,0,42,60,0.7,46,64,0.71875,1,2,0.5,0,0,0,25,41,0.6097560975609756,14,14,1.0,3,5,0.6,18,22,0.8181818181818182,4,4,1.0,20,34,0.5882352941176471,0,7,31,0.22,7,31,0.22580645161290322,0,0,0.0,0,0,0,5,29,0.1724137931034483,0,0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,7,31,0.22580645161290322
4293,Marvin Eastman,Terry Martin,2/2/2008,"Las Vegas, Nevada, USA",Middleweight,NO,3 Rnd (5-5-5),Marvin Eastman,3,Decision - Unanimous,0,40,89,0.44,72,121,0.5950413223140496,1,3,0.33,0,1,0,16,64,0.25,15,16,0.9375,9,9,1.0,35,44,0.7954545454545454,0,0,0.0,5,45,0.1111111111111111,0,50,85,0.58,74,109,0.6788990825688074,1,8,0.12,0,0,0,11,43,0.2558139534883721,26,29,0.896551724137931,13,13,1.0,43,45,0.9555555555555556,0,0,0.0,7,40,0.175
4294,Rob Emerson,Keita Nakamura,2/2/2008,"Las Vegas, Nevada, USA",Lightweight,NO,3 Rnd (5-5-5),Rob Emerson,3,Decision - Split,0,81,212,0.38,89,220,0.40454545454545454,0,0,0.0,0,0,0,44,174,0.25287356321839083,9,10,0.9,28,28,1.0,4,5,0.8,2,2,1.0,75,205,0.36585365853658536,1,57,191,0.29,66,203,0.3251231527093596,4,4,1.0,0,0,0,53,186,0.2849462365591398,4,5,0.8,0,0,0.0,10,13,0.7692307692307693,0,2,0.0,47,176,0.26704545454545453
4295,Mike Swick,Joshua Burkman,1/23/2008,"Las Vegas, Nevada, USA",Welterweight,NO,3 Rnd (5-5-5),Mike Swick,3,Decision - Majority,0,54,101,0.53,58,105,0.5523809523809524,0,0,0.0,0,0,0,11,54,0.2037037037037037,18,20,0.9,25,27,0.9259259259259259,34,42,0.8095238095238095,0,0,0.0,20,59,0.3389830508474576,0,39,83,0.46,49,95,0.5157894736842106,1,10,0.1,0,0,0,9,46,0.1956521739130435,3,8,0.375,27,29,0.9310344827586207,26,31,0.8387096774193549,0,0,0.0,13,52,0.25
4296,Patrick Cote,Drew McFedries,1/23/2008,"Las Vegas, Nevada, USA",Middleweight,NO,3 Rnd (5-5-5),Patrick Cote,1,KO/TKO,1,14,31,0.45,14,31,0.45161290322580644,0,0,0.0,0,0,0,13,27,0.48148148148148145,1,3,0.3333333333333333,0,1,0.0,3,3,1.0,6,6,1.0,5,22,0.22727272727272727,0,8,15,0.53,8,15,0.5333333333333333,0,0,0.0,0,0,0,2,9,0.2222222222222222,1,1,1.0,5,5,1.0,1,1,1.0,0,0,0.0,7,14,0.5
4297,Thiago Tavares,Michihiro Omigawa,1/23/2008,"Las Vegas, Nevada, USA",Lightweight,NO,3 Rnd (5-5-5),Thiago Tavares,3,Decision - Unanimous,0,19,43,0.44,68,95,0.7157894736842105,7,14,0.5,0,1,1,14,33,0.42424242424242425,3,7,0.42857142857142855,2,3,0.6666666666666666,4,11,0.36363636363636365,4,7,0.5714285714285714,11,25,0.44,0,11,32,0.34,90,112,0.8035714285714286,1,1,1.0,2,1,2,6,27,0.2222222222222222,0,0,0.0,5,5,1.0,1,6,0.16666666666666666,9,14,0.6428571428571429,1,12,0.08333333333333333
4298,Nate Diaz,Alvin Robinson,1/23/2008,"Las Vegas, Nevada, USA",Lightweight,NO,3 Rnd (5-5-5),Nate Diaz,1,Submission,0,3,8,0.37,25,30,0.8333333333333334,2,2,1.0,2,3,0,3,8,0.375,0,0,0.0,0,0,0.0,0,0,0.0,2,6,0.3333333333333333,1,2,0.5,0,2,5,0.4,5,8,0.625,0,0,0.0,2,0,1,2,5,0.4,0,0,0.0,0,0,0.0,0,0,0.0,2,4,0.5,0,1,0.0
4299,Kurt Pellegrino,Alberto Crane,1/23/2008,"Las Vegas, Nevada, USA",Lightweight,NO,3 Rnd (5-5-5),Kurt Pellegrino,2,KO/TKO,0,23,51,0.45,37,66,0.5606060606060606,1,2,0.5,0,1,0,19,45,0.4222222222222222,1,3,0.3333333333333333,3,3,1.0,1,2,0.5,6,9,0.6666666666666666,16,40,0.4,1,4,26,0.15,12,36,0.3333333333333333,0,4,0.0,2,0,0,3,24,0.125,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0.0,4,26,0.15384615384615385
4300,Gray Maynard,Dennis Siver,1/23/2008,"Las Vegas, Nevada, USA",Lightweight,NO,3 Rnd (5-5-5),Gray Maynard,3,Decision - Unanimous,1,26,66,0.39,79,129,0.6124031007751938,2,2,1.0,3,11,2,23,62,0.3709677419354839,3,4,0.75,0,0,0.0,2,4,0.5,20,46,0.43478260869565216,4,16,0.25,0,16,40,0.4,155,198,0.7828282828282829,1,2,0.5,0,2,1,11,33,0.3333333333333333,2,3,0.6666666666666666,3,4,0.75,1,3,0.3333333333333333,1,5,0.2,14,32,0.4375
4301,Jeremy Stephens,Cole Miller,1/23/2008,"Las Vegas, Nevada, USA",Lightweight,NO,3 Rnd (5-5-5),Jeremy Stephens,2,KO/TKO,1,30,54,0.55,64,91,0.7032967032967034,1,1,1.0,0,1,1,24,46,0.5217391304347826,5,7,0.7142857142857143,1,1,1.0,0,0,0.0,24,36,0.6666666666666666,6,18,0.3333333333333333,0,5,29,0.17,13,38,0.34210526315789475,0,1,0.0,3,2,3,4,28,0.14285714285714285,0,0,0.0,1,1,1.0,2,4,0.5,3,6,0.5,0,19,0.0
4302,Corey Hill,Joe Veres,1/23/2008,"Las Vegas, Nevada, USA",Lightweight,NO,3 Rnd (5-5-5),Corey Hill,2,KO/TKO,0,29,40,0.72,66,78,0.8461538461538461,0,0,0.0,0,2,0,19,30,0.6333333333333333,10,10,1.0,0,0,0.0,4,5,0.8,20,23,0.8695652173913043,5,12,0.4166666666666667,0,0,10,0.0,0,10,0.0,0,10,0.0,0,0,0,0,9,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0,0,0.0,0,10,0.0
4303,Matt Wiman,Justin Buchholz,1/23/2008,"Las Vegas, Nevada, USA",Lightweight,NO,3 Rnd (5-5-5),Matt Wiman,1,Submission,0,6,9,0.66,24,30,0.8,1,1,1.0,3,4,0,5,8,0.625,0,0,0.0,1,1,1.0,0,0,0.0,5,7,0.7142857142857143,1,2,0.5,0,3,10,0.3,3,10,0.3,0,0,0.0,0,0,0,3,10,0.3,0,0,0.0,0,0,0.0,0,4,0.0,0,0,0.0,3,6,0.5
